	B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasmablasts	SMCs	T-cells
7469x11880	0.0032127048	0.06663902	0.036794085	0.6413981	0.11590511	0.016120303	0.019190082	0.100740544
17993x5486	1.3339361e-09	0.108825944	0.16512819	0.38776433	0.1535006	0.083284155	0.10149677	1.3290803e-09
10350x4046	6.912915e-10	0.029083682	6.921517e-10	0.75563467	0.10125202	0.08445909	0.025543345	0.0040271957
13343x9753	0.013380836	0.11725165	0.019685015	0.61249244	0.13554302	0.07252027	0.0022020645	0.026924668
9381x11409	0.015867501	0.042480517	0.015710635	0.48105532	0.16952875	0.007114791	0.02742976	0.24081273
16885x14035	1.5566795e-10	0.014778118	1.5566677e-10	0.9337334	0.014466561	0.037021942	1.5585869e-10	1.5573566e-10
20306x9528	9.871196e-10	0.27746302	0.053357106	0.38154897	0.11991116	0.13437533	0.0027131492	0.030631235
17579x7623	0.030961107	0.27301446	0.079643816	0.18367037	0.11889018	0.13337046	0.104017116	0.07643246
19334x18791	1.0295439e-09	0.09437226	0.024310408	0.6976794	0.063663855	0.077898175	0.031039806	0.011036106
8554x15683	0.020776251	0.016992114	0.016054092	0.7678324	0.12507261	0.017158149	1.931672e-10	0.036114387
16491x5720	1.3145108e-09	0.10923797	0.04045298	0.4586941	0.15254284	0.17639388	0.003090525	0.059587713
14566x12843	0.04448179	0.09227392	0.06258387	0.31090194	0.14025891	0.061534792	0.093294606	0.19467013
15924x17122	0.0051863245	0.04452926	0.010473899	0.8674355	0.051946256	0.0046479115	3.058733e-10	0.015780842
10471x12361	0.0073105465	0.044685487	0.015559082	0.78895843	0.08312739	0.016657138	0.008680743	0.035021126
18106x18076	0.003983919	0.112788655	0.23013036	0.37846678	0.014634762	0.08123713	0.16643535	0.0123230545
13761x5240	2.0051599e-10	0.0070224977	2.0050797e-10	0.9659639	0.0050278413	0.021353554	0.00063218345	2.0052748e-10
11289x13312	2.027099e-10	0.0066583976	0.0146874515	0.8362153	0.06733785	0.026425933	0.014561632	0.03411342
13212x6665	3.1034824e-07	0.02418334	0.029674567	0.82846475	0.03126236	0.05451854	0.025863145	0.0060329754
8414x17346	0.02594035	0.009421667	0.00115439	0.767561	0.107263625	0.029907033	0.023802018	0.034949925
15395x7619	0.020967655	0.23301357	0.047929388	0.34169242	0.15979703	0.13224213	0.044835247	0.0195225
13606x15455	6.497118e-10	0.23812084	0.038914483	0.4227645	0.08436887	0.13028766	0.050663553	0.03488003
9910x20437	0.008765366	0.04197234	0.014994305	0.8634125	0.036821734	0.024625057	0.009408749	2.9020714e-10
17287x18075	3.0222652e-10	0.03779056	0.015157504	0.75713265	0.09993604	0.05763711	0.025464885	0.00688123
10458x19487	0.022156999	0.19268918	0.05031623	0.52157664	0.14733504	0.01704121	0.017821379	0.031063378
9386x8558	2.0223936e-10	0.018444898	0.016231922	0.8333748	0.06982069	0.02245521	0.0038751874	0.03579735
10062x12122	1.7479591e-10	0.017465468	0.011880675	0.6748357	0.19695795	0.022103092	1.7485259e-10	0.07675719
7747x9030	3.720107e-10	0.10793081	0.08177395	0.45713776	0.20292255	0.08003642	0.016409516	0.05378894
5429x7363	0.003470642	0.019210275	0.009400076	0.8237529	0.07086422	0.031379297	0.0086956145	0.033226933
15105x16645	0.025664132	0.02509413	3.0756542e-10	0.8342502	0.10918224	0.0028307512	0.0029784872	3.080204e-10
18654x17127	0.0013323245	0.107707426	0.0032416312	0.5815926	0.14733565	0.042752776	0.049349625	0.06668795
17026x11423	0.0071592643	0.1025719	0.012167478	0.5014081	0.13327676	0.16949435	0.040871162	0.03305107
13069x10228	0.024981245	0.06736627	0.02388534	0.7827194	0.02897648	0.06734355	0.0047277394	4.570136e-10
12940x6189	0.0043818196	0.015001155	0.00960853	0.8685653	0.042397693	0.026089098	0.022913348	0.011043137
17421x19738	0.004483143	0.001458265	0.031994827	0.9090568	3.0648606e-10	0.0018630135	0.051143948	3.0688327e-10
9793x10222	0.0011196228	0.086421125	0.023261307	0.6493455	0.16456303	0.050404377	2.8556732e-07	0.024884595
6089x19954	0.009799254	0.075498894	0.016691297	0.8191565	0.030857269	2.9209113e-10	0.002967809	0.04502886
18259x9287	0.020402098	0.24086392	0.035022058	0.3262165	0.16118462	0.07413851	0.053622525	0.08854975
5821x17103	0.011541675	0.11084997	0.23528378	0.41806096	0.08220717	0.0627639	0.033020318	0.046272226
14161x10705	0.018212557	0.04791923	3.4843156e-10	0.7255388	0.14870264	3.4992406e-10	0.021044934	0.038581893
17155x15936	0.012989381	0.13647878	0.18720718	0.16943501	0.24957234	0.14861369	0.027872445	0.067831144
13600x18780	2.2411528e-10	0.044950143	2.2407468e-10	0.74969107	0.1151414	0.037644576	0.019144025	0.033428825
12124x4762	6.542911e-10	0.017517608	6.5407274e-10	0.8248399	0.08216828	0.053994965	0.010755365	0.01072394
15124x6668	4.579186e-10	0.08981959	0.04799842	0.6770738	0.09546676	0.042049434	0.017166337	0.030425712
14026x9517	0.018977882	0.10449405	0.025481114	0.53742415	0.14453235	0.123984605	0.016085228	0.029020725
16487x7621	1.1303528e-09	0.20300765	0.09509217	0.16006859	0.107314125	0.07757877	0.26768437	0.089254275
11564x11888	2.5820127e-10	0.06868087	0.022614181	0.7023101	0.14286917	0.04179796	0.0030535222	0.018674226
15799x10708	0.044295367	0.094786346	0.042688705	0.507863	0.14231348	0.11012574	0.03241355	0.025513787
9252x7370	0.00020683144	0.006482906	0.0015298163	0.9105172	0.030249637	0.02655499	0.014215723	0.01024291
6507x15442	0.01441568	0.09616249	0.07046586	0.43079907	0.12679125	0.2199738	6.728937e-10	0.041391905
7333x11642	0.000811227	0.013804284	0.033531055	0.8202629	0.07861986	0.0037975726	0.023763048	0.025410071
15123x7143	4.8211557e-10	0.16007558	0.10486577	0.3907493	0.13515346	0.10386868	0.055593282	0.049693905
11696x14501	3.961131e-10	0.06429434	0.03426385	0.6575626	0.10807711	0.062287573	0.026661918	0.046852566
15100x19496	2.7877023e-10	0.030180791	0.010119548	0.83127546	0.03600209	0.0463335	0.04608863	2.793264e-10
5814x20904	2.3190105e-10	0.15289666	0.00084580656	0.7979372	0.025640147	0.006885324	0.004783497	0.011011419
9377x13309	1.7169854e-10	0.008931337	0.012358152	0.8479289	0.07190304	0.020484287	1.7177486e-10	0.0383942
7322x17344	0.01744276	0.055244464	0.0044532684	0.82427055	0.05581294	2.2093945e-10	0.022341216	0.020434802
13469x15692	0.009750716	0.031301763	0.002930939	0.8180544	0.054406088	0.045428343	0.0122288335	0.02589899
17305x8572	0.011649805	0.20180294	0.10663793	0.28256014	0.15548733	0.1131556	0.07761997	0.051086243
6928x9029	0.008929618	0.021482741	0.025924068	0.76413786	0.085422024	0.025552474	0.02748251	0.041068707
17441x8810	0.052873004	0.23872502	0.1569567	0.22864898	0.15511043	0.1039984	0.045730818	0.017956594
5960x15441	0.051338814	0.121148646	0.023407057	0.4422793	0.10193725	0.18904041	0.008064439	0.06278413
15937x9995	0.03720998	0.14240995	0.02889953	0.47553837	0.121504344	0.13537313	0.03424743	0.02481723
7618x4991	0.013948032	0.047605947	3.5359127e-10	0.7752458	0.11618855	0.0039957413	0.009794382	0.033221528
19903x5964	2.7468485e-09	0.073118925	0.048781365	0.37748572	0.08698375	0.3106769	0.10295331	2.7482845e-09
17029x9997	1.5593067e-09	0.08042144	0.026505664	0.4503723	0.19366321	0.18311644	0.0073758047	0.05854501
7344x5466	3.1607186e-10	0.08057754	0.010047919	0.72476345	0.11940707	0.022212122	0.006862041	0.036129847
12516x14027	2.2059464e-10	0.015733672	2.2101412e-10	0.7597126	0.121853225	0.02914605	0.016764488	0.056790035
14844x9993	0.049414854	0.08248418	0.061732773	0.41192836	0.15360668	0.1125328	0.057054803	0.07124552
6520x7840	0.006248841	0.020403055	1.7608065e-10	0.88083905	0.033635903	0.04484856	1.7640202e-10	0.014024582
8569x7606	0.004163399	0.009844096	2.0279539e-10	0.93056184	0.027838824	0.025330834	0.0022609758	2.026767e-10
16061x16409	2.3565722e-10	0.011973565	2.3639463e-10	0.8660892	0.12175222	2.3604815e-10	0.00018504159	2.3614044e-10
5678x20666	0.008007172	0.12798055	2.8184055e-10	0.76772046	0.07665793	0.010105374	2.8183142e-10	0.009528628
10474x10935	0.0023162721	0.04663451	0.029949402	0.7763254	0.09342424	0.016905952	0.010964226	0.023479892
7062x10217	0.013010868	0.13120957	0.013939339	0.38173416	0.29682344	0.05504378	0.019837117	0.08840173
10184x20437	0.027301291	0.10210447	0.023601888	0.8227443	0.0070957737	3.4531097e-10	0.015341713	0.0018104805
16341x12609	0.018001042	0.117404476	0.02910628	0.43228802	0.13176979	0.18688804	0.05675496	0.027787382
13328x17830	1.693859e-10	0.029375229	0.01692676	0.84161466	0.07498512	0.026189225	1.6975847e-10	0.010908919
5417x14014	0.02246718	0.08878223	0.033525955	0.57003504	0.11231151	0.13294683	0.029153813	0.0107775
9801x5471	0.0010717709	0.057998184	0.0027592129	0.7568643	0.082165964	0.09024996	0.008890656	4.6688853e-10
8297x7131	2.516559e-10	0.013817914	2.5203056e-10	0.90016156	0.03616326	0.032717384	0.005879852	0.011260039
11006x18538	0.0038398567	0.029430127	0.01846384	0.7395513	0.113695964	0.044579934	0.011600291	0.038838618
7740x12831	6.7866466e-05	0.014143192	0.0073164366	0.8546534	0.07938467	0.010756648	0.007772593	0.025905117
7728x19482	0.0076922956	0.17158172	0.07601121	0.5835549	0.041505065	0.016121438	0.097596385	0.0059370073
12108x13314	1.7581153e-10	0.014510371	0.0016773144	0.90234697	0.048473082	0.0119713545	0.006496541	0.014524268
5843x5226	0.001843022	0.027621392	0.009569866	0.77941865	0.069418825	0.04767159	0.021265084	0.043191556
10061x12598	0.009310008	0.005264011	0.0049468996	0.8322339	0.095694	0.0072204433	0.015611661	0.0297191
18935x12851	9.6474e-11	9.628006e-11	9.6446774e-11	1.0	9.615123e-11	9.651945e-11	9.6243895e-11	9.615857e-11
10594x20200	0.025043447	0.009540742	3.9449732e-10	0.9615937	3.9464934e-10	3.9581857e-10	0.003822151	3.9414608e-10
15371x20447	4.9196086e-07	0.081813335	0.026786143	0.74390185	0.03679249	0.05533065	0.019226678	0.03614838
6516x10216	0.033344116	0.07389957	0.22757073	0.29942602	0.08971788	4.1469955e-10	0.022114819	0.25392693
14030x7616	4.5084655e-10	0.1401477	0.037057586	0.568422	0.07855225	0.1402647	0.008897764	0.02665804
9659x8558	2.4082583e-10	0.037315603	0.012999452	0.7796307	0.06416598	0.023994545	0.0020175325	0.07987615
16192x19498	0.0041435435	0.022997783	0.005887134	0.9340782	0.017263442	0.006780915	1.9009926e-10	0.008849015
7737x14731	0.008188125	0.037055302	0.023151834	0.8166541	0.05726982	0.0049533243	0.016311424	0.036416106
17441x8335	0.043270864	0.22527534	0.024730954	0.27596557	0.16020188	0.13016732	0.08199327	0.058394857
11014x14262	0.0086328965	0.03836003	0.017311098	0.8242714	0.065345496	0.015086187	0.016672922	0.014320027
6780x15442	8.0248297e-10	0.1184611	0.02724567	0.5914053	0.07195319	0.12035427	0.023455607	0.047124993
14305x6191	0.0042165243	0.007132291	0.004721589	0.961179	0.009516828	0.00849878	0.0047349557	1.03909256e-10
19491x7626	9.676072e-10	0.23952664	0.2611861	0.12882888	0.028824398	0.07784103	0.23032205	0.03347097
12939x6664	4.0323006e-10	0.083057985	0.05027677	0.64471537	0.050426766	0.06697879	0.07200885	0.032535497
16335x16410	2.6642e-10	0.050868694	0.08022405	0.69306445	0.11529898	0.0013138343	0.0391079	0.020122055
5953x19717	2.9001285e-10	0.048495438	0.008444615	0.89340144	0.025610415	0.010330529	0.0013350224	0.0123825995
19194x20454	1.6999144e-10	1.706392e-10	0.026401676	0.93101686	3.166658e-10	1.7019194e-10	0.040110305	0.0024711771
5565x7601	1.1930971e-10	0.004049597	0.0054190992	0.9509043	0.02759008	0.005188701	1.1925579e-10	0.006848211
16061x16885	0.004760007	0.020484561	0.023664098	0.80866647	0.056243375	0.074462466	0.01171896	2.7454466e-10
9525x7370	0.002688136	0.013272964	0.0074487673	0.9202434	0.020417754	0.03022087	0.0057081473	2.6988414e-10
11424x14025	1.9123725e-10	0.015154622	0.016375272	0.85526407	0.06714116	0.015731895	0.0056133587	0.024719695
18812x5487	9.462529e-10	0.120686114	0.34840238	0.2537842	0.08018161	0.06480227	0.11063607	0.021507293
17168x8335	0.09890695	0.3129904	0.06681435	0.0929728	0.26684642	0.06264433	8.0415075e-10	0.0988248
17024x12848	0.0019914124	0.010456397	0.006245825	0.9234682	0.022481365	0.024836458	0.007974409	0.0025459356
9390x6658	0.0027660858	0.0041445354	3.121779e-10	0.9077218	0.028594341	0.05044475	0.004958352	0.0013700783
12942x5239	2.002261e-10	2.0016387e-10	1.9966016e-10	0.92933565	0.03953954	0.020793617	0.0012498948	0.0090813255
17978x13562	0.006168559	0.015809173	0.0116158705	0.893753	0.02797139	0.033857536	0.01082445	2.7577776e-10
14284x18069	2.00816e-10	0.06879747	0.030386208	0.55383116	0.21426977	0.0448018	0.010254061	0.077659495
19332x19741	1.7444479e-10	0.003221103	1.7410208e-10	0.96908563	0.027693273	1.7517866e-10	1.743061e-10	1.7430843e-10
12935x9040	0.0063447906	0.072515614	0.027430402	0.55557364	0.14567684	0.1312877	0.016880365	0.04429051
17566x14749	1.4524845e-10	0.0065136435	1.4520164e-10	0.96422833	1.4513463e-10	0.020249408	0.004808281	0.0042003184
13078x5477	0.0027789776	1.3734233e-10	0.0018896116	0.9359017	0.023131726	0.01781353	0.018484475	1.3739815e-10
6372x14254	0.0042603756	0.10935988	0.061496582	0.63797283	0.0673314	0.055618774	0.03440297	0.029557254
16892x10235	0.027808381	0.11645963	0.037629902	0.44631928	0.13070184	0.19581786	0.030963384	0.014299774
12118x7613	0.010837135	0.027549827	0.011446482	0.8741704	0.05965561	0.010158213	0.004776192	0.001406112
9773x21149	0.020145165	0.078831695	0.015042819	0.80702806	0.036464926	0.030755825	0.00398295	0.0077486
11710x6899	2.8679661e-10	0.011157551	0.002344797	0.8825202	0.047508445	0.03421591	0.011620519	0.010632433
17720x5485	1.005856e-09	0.11827072	0.117113225	0.43525127	0.11809698	0.051640082	0.086520314	0.07310746
17289x17124	0.004816291	0.05226937	0.024155619	0.6040137	0.11649444	0.16989776	0.01817567	0.010177143
11298x8086	2.3119281e-10	0.09192282	0.007948141	0.6710999	0.10695124	0.058006525	0.029486991	0.034584384
14694x17357	3.1085068e-10	0.08469259	0.028485335	0.57605106	0.15852697	0.09676284	0.010163751	0.045317464
15119x9044	0.016674759	0.17999494	0.10853771	0.0805195	0.21605255	0.13593253	0.04079813	0.22148983
12523x10227	0.014947814	0.035775404	0.011358487	0.79505706	0.07744252	0.024939014	0.02123692	0.019242743
17556x20451	2.6947208e-10	2.700767e-10	0.0011195899	0.9706185	0.010278018	0.008473359	0.009510483	2.6980793e-10
15788x16884	2.80595e-10	0.015302199	0.004173917	0.91962177	0.03299007	0.020479323	2.817921e-10	0.0074327765
18672x7625	1.4651262e-09	0.059229806	0.43030858	0.0504645	9.734033e-08	0.03679956	0.42319742	1.4670278e-09
15107x15695	0.025638059	0.12233798	0.016435724	0.25676414	0.19042575	0.30535367	0.0057157697	0.0773289
19485x10477	0.006603124	0.20824987	0.058194295	0.2790753	0.17734984	0.18204467	0.05537434	0.033108596
17282x20925	0.002810445	0.01341545	0.012073458	0.9267029	0.015554149	0.028954236	0.0004893773	3.3978675e-10
12390x8563	3.1770692e-10	0.093843095	0.007318602	0.56877893	0.20925635	0.06797043	3.1671346e-10	0.05283264
12397x4288	0.004066719	0.02284772	0.010524769	0.8512621	0.052464265	0.0403549	4.750194e-10	0.01847957
7727x19957	0.013555698	0.041849073	0.00018506961	0.9308086	3.1451475e-10	3.162291e-10	0.013601538	3.150077e-10
10612x10223	0.0061817667	0.051821467	0.045365185	0.5974038	0.17199808	0.017194299	0.052206807	0.057828598
12669x5238	2.7800687e-10	0.018050991	0.0019880182	0.901861	0.037845023	0.04025496	2.7762692e-10	2.7774505e-10
6389x5227	3.3132073e-09	0.035719335	0.01069811	0.7342372	0.08634733	0.036389124	0.020272335	0.07633652
19620x11665	0.004775383	0.04996218	0.06874866	0.76781565	0.052493747	0.016489934	0.027663393	0.012051089
5976x6889	1.4083412e-10	0.013377423	0.0032078081	0.85508525	0.059133444	0.021661371	0.011762295	0.03577245
19760x9527	1.8286184e-09	0.14528976	0.03703647	0.43909696	0.10067782	0.20936954	0.02722992	0.041299544
19213x10001	0.02126941	0.23296121	0.04848562	0.3486063	0.09126673	0.2036696	0.019660857	0.034080286
5566x7126	0.007602216	0.043938376	0.015622801	0.5333275	0.20103383	0.038142197	0.013541989	0.14679119
15118x9994	0.01828169	0.16958204	0.045611646	0.27251613	0.14696759	0.1654844	0.047378648	0.13417786
14034x5241	0.0035825053	0.018700154	0.0061081853	0.80890596	0.11548071	0.041923396	0.0052991067	2.8358735e-10
7067x7841	0.0032589543	0.029986925	0.003794951	0.86768526	0.0407353	0.015295734	0.018013189	0.021229707
10067x9272	1.9526901e-10	0.03348168	0.0055396273	0.8391476	0.065581694	0.015590603	0.0027839197	0.03787494
18929x16177	0.054675467	0.30066252	0.015263712	0.12253242	0.24376054	0.07708092	0.014359527	0.17166492
6496x21143	1.3784388e-10	0.0340688	0.019521477	0.91554815	1.382027e-10	0.011098128	0.01976349	1.3821326e-10
9092x19960	0.016825998	0.124303035	0.0058925557	0.7378864	0.06864189	0.020480746	0.023907742	0.002061425
8562x11407	0.0021593305	0.06866666	0.027828414	0.5296813	0.17809999	0.049875416	0.008742179	0.13494666
17172x6434	0.022149082	0.18749006	0.055598963	0.35228541	0.1472348	0.16248086	0.00951803	0.06324276
11980x8800	2.6195443e-10	0.078495756	0.04426785	0.54595304	0.16260596	0.063849606	0.020973792	0.08385402
13203x11891	1.8437275e-10	0.072864495	0.0140312025	0.7479259	0.061065257	0.046841927	0.002890462	0.054380767
10071x7371	2.0218914e-10	0.026961962	0.008984494	0.8649653	0.076883644	0.00773855	0.0061317114	0.008334282
18375x20452	1.9696603e-10	1.9718178e-10	0.0207046	0.8986421	0.047007605	1.9760496e-10	0.033645764	1.2548519e-08
9243x12121	1.663171e-10	0.027119735	0.021288963	0.7747518	0.101981424	0.006034299	0.00676501	0.06205873
14986x7380	2.9579666e-10	0.20583934	0.24941923	0.2364525	0.17038491	0.052675966	0.017709149	0.06751889
10197x12835	0.031251956	0.021156598	0.0129438285	0.72882515	0.12769277	0.00083687255	0.013404547	0.063888334
16212x8570	0.02843341	0.11442815	0.021205356	0.40953243	0.1597325	0.19147575	0.032833133	0.04235924
9795x8796	2.112812e-10	0.05606015	0.013599905	0.78364223	0.07467644	0.037774418	0.003507417	0.030739356
15116x10944	0.009377587	0.2264303	0.00880899	0.20550792	0.31396404	0.10763706	0.016831877	0.1114422
10197x13310	0.0069435746	0.012451682	0.015950615	0.82123584	0.070936546	0.029452385	0.011358171	0.031671118
7343x5941	0.0015715121	3.1336111e-10	0.0023237735	0.904238	0.03683844	0.017284133	0.013417634	0.024326622
16063x15459	2.7331954e-08	0.21008855	0.13853173	0.23119578	0.14315625	0.1138	0.0481374	0.11509034
19611x16416	0.078748204	0.19145091	0.02843758	0.18187693	0.19182779	0.18009637	0.008585496	0.13897662
13747x12842	0.006924016	0.05128004	0.015677921	0.78420365	0.06859773	0.016610159	0.0024939938	0.054212514
18387x13801	0.002259738	0.0015334223	2.044699e-10	0.94508773	0.008432734	0.027136557	0.015549826	2.043319e-10
13756x8091	0.0036487267	0.13366205	0.13742098	0.38159654	0.124812454	0.12003304	0.053092234	0.04573393
7190x15205	3.417132e-10	0.07907791	0.104184136	0.49968544	0.079074316	0.11346304	0.05558173	0.0689334
18117x12375	1.4930111e-10	1.4932902e-10	1.4939226e-10	0.9755733	1.4922424e-10	0.024426688	1.4932788e-10	1.4971974e-10
5980x4988	0.012033029	0.021880198	0.0028512268	0.8645153	0.06537243	0.020693053	0.012654715	2.4442928e-10
19348x11189	0.012244784	0.11931093	0.023622008	0.48074198	0.10999445	0.19327189	0.01397871	0.046835206
14414x21157	0.0005909755	2.1415539e-10	2.1397532e-10	0.97425246	0.016858479	0.008298114	2.1401408e-10	2.1476117e-10
6374x13304	0.0061622923	0.093933836	0.027053582	0.5936834	0.14753175	0.069983594	0.004866535	0.056784958
17970x17838	0.010957815	0.065498516	0.017200582	0.3530207	0.06091678	0.44510368	0.03786493	0.009436987
19467x20454	1.0763561e-10	0.004243962	1.0768057e-10	0.9647978	0.0309582	1.0806615e-10	1.0777386e-10	1.0785056e-10
6381x9503	0.010430365	0.17063276	0.18814851	0.2545998	0.18041871	0.0052371565	0.060079772	0.13045287
14980x10706	0.062944464	0.10419337	0.011199552	0.26973262	0.39177364	0.061832417	0.02731104	0.07101294
12382x12839	0.0044189873	0.014001832	0.0054043573	0.85198176	0.070343874	0.01669783	0.0027502594	0.034401134
8298x6180	7.851049e-10	0.029968498	0.010935766	0.8559093	0.06307092	0.03145559	4.4727028e-10	0.008659936
12371x19016	2.365911e-10	0.034286287	0.016096074	0.71465564	0.1447375	0.026609141	0.012758854	0.05085652
6375x12828	1.3774464e-10	0.026375636	0.0031800729	0.8248494	0.06387531	0.027070588	0.011024603	0.043624345
5832x10927	6.0045824e-10	0.07360141	0.025946021	0.57987416	0.09432664	0.1939229	6.0140504e-10	0.032328874
10748x10461	0.005579426	0.007960769	0.0055567943	0.93473905	0.017403554	0.021107867	2.3351746e-10	0.0076525714
15936x10470	1.1392363e-09	0.17549655	0.15438026	0.37794092	0.1499909	0.07772148	1.1386345e-09	0.06446988
6523x6415	0.02400166	0.021460515	0.0075024553	0.68652254	0.08374378	0.020997034	0.015725374	0.14004657
15254x9756	0.003842703	0.15173507	0.054858685	0.27706552	0.19496344	0.14509945	0.042780504	0.12965465
11553x18064	1.6552844e-10	0.026252026	0.015411753	0.7830134	0.113437094	0.026791148	0.012422697	0.022671914
5950x21142	0.0022525415	0.046436287	0.0074245795	0.82372195	0.043736175	0.05263659	0.015268969	0.008522947
15643x21397	0.006213955	0.0842297	0.01644356	0.74378186	0.07737267	0.055511296	0.0023421466	0.014104762
13894x7378	2.3971664e-10	0.050840583	0.02879182	0.6767554	0.08953614	0.075283006	0.050753985	0.028039021
17436x11186	0.029138036	0.106229454	0.04927956	0.35482278	0.09759067	0.32329983	0.028636776	0.011002866
11981x8325	2.8568442e-10	0.0794399	0.0147202695	0.76597404	0.07334637	0.04418115	0.0038195476	0.018518629
5838x7601	0.002844317	0.019981321	0.005989209	0.84305114	0.07654412	0.021900894	0.0073242327	0.022364883
17563x16650	0.005496476	0.03764794	0.031888407	0.6011348	0.14665323	0.11857906	0.010723122	0.04787701
5021x6650	1.7742327e-10	0.016052675	1.7779149e-10	0.81086993	0.10196741	0.015197357	0.0008079591	0.055104658
8706x7369	0.0123671545	0.031245165	0.014161763	0.87737805	0.05259909	0.012248853	3.617661e-10	3.6185507e-10
16887x13085	0.00051395665	1.00629366e-10	1.00595594e-10	0.973233	0.0017247637	0.02388626	1.0071827e-10	0.00064195495
9118x5707	0.012127067	0.012793059	0.014551554	0.85064685	0.05169643	0.029644644	0.022164516	0.00637585
16879x17361	2.7738167e-10	0.009966064	2.7735259e-10	0.92695534	0.049157046	0.011751256	2.7690436e-10	0.002170295
10744x12361	0.00038514563	0.01810844	0.0061863475	0.82022244	0.10282415	0.010192741	0.022070076	0.020010676
9385x9033	2.3190681e-10	0.014657951	0.016811661	0.8181409	0.08732679	0.022271592	0.017100666	0.023690457
6513x11641	0.017170658	0.047262713	0.018341463	0.6502069	0.113202825	0.09749287	0.013173476	0.043148942
7317x20194	0.0021418168	0.041045774	2.9177474e-10	0.8877075	0.028020669	0.014206502	0.025663678	0.0012139967
9244x11646	0.007919624	0.020775419	0.017389849	0.61983645	0.21846473	0.020355279	2.571367e-10	0.09525869
8834x11883	0.011153922	0.035715677	0.035934027	0.6869464	0.10461012	0.04043027	0.00324894	0.08196074
20304x10953	0.044383217	0.10148547	0.08198437	0.48450667	0.12441831	0.09489924	0.004189825	0.064132914
13193x17117	1.924683e-10	0.024656063	1.9283503e-10	0.8596485	0.067484334	0.032927867	0.0030762726	0.01220696
15523x12132	0.0207819	0.10487163	0.088910304	0.4353994	0.10147008	0.102910966	0.078679025	0.0669766
8284x14257	0.002760367	0.016282124	0.010219136	0.80380803	0.11003515	0.006644936	0.012628699	0.037621677
12531x5951	0.0029809405	0.038764235	0.011557668	0.82156944	0.060238518	0.026634771	0.017750284	0.020504154
10348x4996	0.015925992	0.05974137	0.019795286	0.63377166	0.17237632	0.09476564	0.0036236697	5.8337774e-10
16601x20211	3.2125932e-10	0.0056921756	0.0052210297	0.9651289	3.2123054e-10	0.02395792	3.219832e-10	3.2118705e-10
8959x18297	0.013804355	0.030874567	0.027947826	0.7350277	0.09665716	0.04913289	0.031909086	0.014646364
8012x13307	0.0015777919	0.06326976	0.01014205	0.6797426	0.12047504	0.024619834	0.009693894	0.09047911
17850x9049	0.0033700503	0.11970222	0.04886466	0.36110798	0.124493286	0.20969205	0.095343605	0.03742623
12502x21629	0.0149275595	8.564621e-05	0.038909305	0.9136337	0.0045887735	1.8154973e-10	0.027855014	1.8218871e-10
18655x16652	3.7024186e-10	0.14678174	0.25399426	0.17469159	0.15464903	0.08058665	0.03524688	0.15404983
5140x16389	0.18616296	0.13536718	0.04479188	0.14051716	0.20855193	0.029757684	0.003947277	0.25090393
14701x14031	0.0062147346	0.082833044	0.039377723	0.7911727	0.013661144	0.032680348	0.02628046	0.007779891
19469x19504	2.4947824e-10	0.120405175	0.06776259	0.42323747	0.11059939	0.19704126	0.043347638	0.037606537
5006x14726	0.024937468	0.12127366	0.024630379	0.4579155	0.118418135	0.2294957	8.449281e-10	0.023329102
13618x8803	0.013691062	0.13184541	0.030914666	0.3455843	0.1836092	0.19872186	0.012831721	0.08280176
18248x15463	1.371594e-05	0.023239503	0.0167591	0.7409028	0.10601488	0.05448073	0.04401271	0.014576788
12650x15691	0.005416722	0.06763774	0.041789725	0.6115061	0.12014182	0.08238502	0.0507612	0.020361789
14304x6667	0.0017639796	0.00485655	0.012534364	0.8966447	0.040702447	0.02341868	0.017607998	0.0024712929
9113x8557	2.8579397e-10	0.044132162	0.004319802	0.7267089	0.12524487	0.06641174	0.016526535	0.01665609
6656x8553	0.005845711	0.03186136	0.035400666	0.6479154	0.12921867	0.050256766	0.044183843	0.05531759
11277x19489	0.0073984247	0.15049201	0.03179828	0.32820812	0.23712046	0.11089528	0.012795525	0.1212919
6380x9978	0.005573166	0.065826446	0.016650587	0.59068745	0.11130072	0.15305924	0.0055869655	0.051315475
5822x16628	0.08551362	0.071572855	0.08326468	0.13660462	0.14150724	0.07179386	0.031104797	0.37863833
7329x13543	0.010698561	0.020355713	0.010233685	0.8471978	0.08230383	1.5306734e-10	0.0025504504	0.026660057
8824x17584	3.1376243e-10	0.051748116	0.008349934	0.5413313	0.18099423	0.05623323	0.019358069	0.14198516
10477x9510	2.2697436e-10	0.07409907	0.003905137	0.69959646	0.1474932	0.039007608	2.269774e-10	0.035898544
17973x16413	4.2298728e-10	0.15659307	0.064664185	0.24074312	0.2588738	0.12107549	0.016041419	0.1420089
15779x21635	0.016166678	0.07740379	0.0118947	0.6923062	0.12261226	0.016466528	0.031308375	0.031841457
15235x20684	3.2922964e-10	0.089420095	0.017996915	0.8200981	0.040864002	0.0036138261	3.30447e-10	0.02800713
6250x6414	0.009634564	1.2288065e-10	0.0065290364	0.9589922	0.015192224	1.231371e-10	0.002778901	0.0068730763
6774x18293	3.0391492e-10	0.01657979	0.053327847	0.8363947	0.08003153	0.005003721	3.0417646e-10	0.008662481
